record_origin,task_type,project_section,run_name,model_family,model_name,group_name,strategy_name,target,target_column,class_0_label,class_1_label,source_file,source_mtime_utc,output_dir,source_data_path,source_data_path_inferred,n_samples,n_features,train_size,val_size,test_size,train_original_size,train_generated_size,test_original_size,test_generated_size,auc,auprc,positive_rate,auprc_lift,acc,accuracy,balanced_accuracy,precision,recall,specificity,f1,log_loss,brier,r2,rmse,mae,tn,fp,fn,tp,chosen_threshold,train_loss,hyperparam_search_enabled,hyperparam_search_scoring,hyperparam_search_best_score,hyperparam_search_best_params,high_pain_recall_at_4,high_pain_precision_at_4,high_pain_f1_at_4,high_pain_subset_mae_at_4,high_pain_recall_at_5,high_pain_precision_at_5,high_pain_f1_at_5,high_pain_subset_mae_at_5
metrics_json,regression,models,latent_pain_threshold_tuned,latent_pain,latent_pain_threshold_tuned,threshold_tuned_temporal_pca_up_to_target_day_predicted_latent_mean_score,threshold_tuned,术后第一天_静息痛,术后第一天_静息痛,,,models/latent_pain/outputs/threshold_tuned/temporal/pca_up_to_target_day/predicted_latent_mean_score/metrics.json,2026-05-11T12:42:11.709237+00:00,/home/maolab-data/disk1/jlli/pain_prediction/models/latent_pain/outputs/threshold_tuned/temporal/pca_up_to_target_day/predicted_latent_mean_score,/home/maolab-data/disk1/jlli/pain_prediction/data/processed/data_vectorized.csv,False,2679,,2143,268,268,,,,,0.6502463054187192,0.12440115897745932,0.026119402985074626,4.762787229422728,0.9701492537313433,0.9701492537313433,0.49808429118773945,0.0,0.0,0.9961685823754789,0.0,,,0.30964358590109253,0.9705185634584561,0.5418439498572298,260,1,7,0,3.9047619047619047,,,,,,0.0,0.0,0.0,3.198981687035505,,,,
metrics_json,regression,models,latent_pain_threshold_tuned,latent_pain,latent_pain_threshold_tuned,threshold_tuned_temporal_weighted_clinical_pain_bias_adjusted_score,threshold_tuned,术后第一天_静息痛,术后第一天_静息痛,,,models/latent_pain/outputs/threshold_tuned/temporal/weighted_clinical_pain/bias_adjusted_score/metrics.json,2026-05-11T12:42:20.361979+00:00,/home/maolab-data/disk1/jlli/pain_prediction/models/latent_pain/outputs/threshold_tuned/temporal/weighted_clinical_pain/bias_adjusted_score,/home/maolab-data/disk1/jlli/pain_prediction/data/processed/data_vectorized.csv,False,2679,,2143,268,268,,,,,0.6825396825396826,0.14246002624612877,0.026119402985074626,5.454183861994645,0.9701492537313433,0.9701492537313433,0.5675971538040504,0.3333333333333333,0.14285714285714285,0.9923371647509579,0.2,,,0.26657718622449367,1.0003324842398875,0.5582658100199661,259,2,6,1,3.3329940266709444,,,,,,0.14285714285714285,0.3333333333333333,0.2,3.257646386045318,,,,
metrics_json,regression,models,latent_pain_threshold_tuned,latent_pain,latent_pain_threshold_tuned,threshold_tuned_temporal_weighted_clinical_pain_direct_score_pred,threshold_tuned,术后第一天_静息痛,术后第一天_静息痛,,,models/latent_pain/outputs/threshold_tuned/temporal/weighted_clinical_pain/direct_score_pred/metrics.json,2026-05-11T12:42:17.453730+00:00,/home/maolab-data/disk1/jlli/pain_prediction/models/latent_pain/outputs/threshold_tuned/temporal/weighted_clinical_pain/direct_score_pred,/home/maolab-data/disk1/jlli/pain_prediction/data/processed/data_vectorized.csv,False,2679,,2143,268,268,,,,,0.7493158182813355,0.2290089646969899,0.026119402985074626,8.767771791256184,0.9738805970149254,0.9738805970149254,0.5695128626163108,0.5,0.14285714285714285,0.9961685823754789,0.2222222222222222,,,0.4005373529064743,0.904374332974793,0.5299176625462704,260,1,6,1,3.0671719169908807,,,,,,0.14285714285714285,0.5,0.2222222222222222,3.101309656555181,,,,
metrics_json,regression,models,latent_pain_threshold_tuned,latent_pain,latent_pain_threshold_tuned,threshold_tuned_temporal_weighted_clinical_pain_latent_z_pred,threshold_tuned,术后第一天_静息痛,术后第一天_静息痛,,,models/latent_pain/outputs/threshold_tuned/temporal/weighted_clinical_pain/latent_z_pred/metrics.json,2026-05-11T12:42:22.170135+00:00,/home/maolab-data/disk1/jlli/pain_prediction/models/latent_pain/outputs/threshold_tuned/temporal/weighted_clinical_pain/latent_z_pred,/home/maolab-data/disk1/jlli/pain_prediction/data/processed/data_vectorized.csv,False,2679,,2143,268,268,,,,,0.6885604816639299,0.19277752507065266,0.026119402985074626,7.380625245562131,0.9701492537313433,0.9701492537313433,0.49808429118773945,0.0,0.0,0.9961685823754789,0.0,,,,,,260,1,7,0,3.9987763209771314,,,,,,0.0,0.0,0.0,,,,,
metrics_json,regression,models,latent_pain_threshold_tuned,latent_pain,latent_pain_threshold_tuned,threshold_tuned_temporal_weighted_clinical_pain_predicted_latent_mean_score,threshold_tuned,术后第一天_静息痛,术后第一天_静息痛,,,models/latent_pain/outputs/threshold_tuned/temporal/weighted_clinical_pain/predicted_latent_mean_score/metrics.json,2026-05-11T12:42:18.549824+00:00,/home/maolab-data/disk1/jlli/pain_prediction/models/latent_pain/outputs/threshold_tuned/temporal/weighted_clinical_pain/predicted_latent_mean_score,/home/maolab-data/disk1/jlli/pain_prediction/data/processed/data_vectorized.csv,False,2679,,2143,268,268,,,,,0.6860974274767379,0.19434747055099366,0.026119402985074626,7.440731729666615,0.9701492537313433,0.9701492537313433,0.49808429118773945,0.0,0.0,0.9961685823754789,0.0,,,0.31732244615441574,0.9651059129239414,0.5306519320148226,260,1,7,0,3.7,,,,,,0.0,0.0,0.0,3.2604637992443277,,,,
metrics_json,regression,models,linear_regression_raw_elasticnet,linear_regression,elasticnet_regressor,raw_elasticnet,,术后第一天_静息痛,术后第一天_静息痛,,,models/linear_regression/outputs/raw_elasticnet/metrics.json,2026-04-28T00:34:19.518276+00:00,models/linear_regression/outputs/raw_elasticnet,data/processed/data_vectorized.csv,False,2679,64,2143,268,268,2143,0,268,0,,,,,,,,,,,,,,0.3940269315063274,0.9092720176741167,0.5382740930151009,,,,,,,True,neg_mean_absolute_error,-0.5101614709507593,"{""alpha"": 0.01, ""l1_ratio"": 0.9}",0.0,0.0,0.0,3.2047793926624846,0.0,undefined,undefined,6.258371071496589
metrics_json,regression,models,linear_regression_raw_ridge,linear_regression,ridge_regressor,raw_ridge,,术后第一天_静息痛,术后第一天_静息痛,,,models/linear_regression/outputs/raw_ridge/metrics.json,2026-04-28T00:34:16.558012+00:00,models/linear_regression/outputs/raw_ridge,data/processed/data_vectorized.csv,False,2679,64,2143,268,268,2143,0,268,0,,,,,,,,,,,,,,0.3963459117692595,0.9075305169698777,0.5406264827081726,,,,,,,True,neg_mean_absolute_error,-0.5275910783263423,"{""alpha"": 100.0}",0.0,0.0,0.0,3.1722168827797512,0.0,undefined,undefined,6.201976697732803
prediction_overview_all_targets_csv,classification,models,logistic_borderline_smote,logistic_regression,logistic_regression,borderline_smote,,POD1_RestPain,术后第一天_静息痛,Class 0 (0-3),Class 1 (4-10),models/logistic/outputs/borderline_smote/prediction_overview_all_targets.csv,2026-04-30T09:34:45.495621+00:00,models/logistic/outputs/borderline_smote,,,4708,,4172,268,268,,,,,0.836343732895457,0.4840067573622391,0.026119402985074626,18.530544424725726,0.9552238805970149,0.9552238805970149,0.69896004378763,0.2727272727272727,0.42857142857142855,0.9693486590038314,0.33333333333333326,0.6179012317789913,0.20995975588022683,,,,253,8,4,3,0.945,0.3790944966310313,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_ctgan_cls,logistic_regression,logistic_regression,ctgan_cls,,POD1_RestPain,术后第一天_静息痛,Class 0 (0-3),Class 1 (4-10),models/logistic/outputs/ctgan_cls/prediction_overview_all_targets.csv,2026-05-06T13:40:34.091636+00:00,models/logistic/outputs/ctgan_cls,,,2736,,2200,268,268,,,,,0.7777777777777778,0.1338454292913496,0.026119402985074626,5.124367864297385,0.8731343283582089,0.8731343283582089,0.7263273125342091,0.11428571428571428,0.5714285714285714,0.8812260536398467,0.19047619047619044,0.5972908066717582,0.2059034922152885,,,,230,31,3,4,0.71,0.47307860118328177,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD1_ActivityStatus,POD1_ActivityStatus,Class 0 (1-2),Class 1 (3-4),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2678,,2142,428,536,,,,,0.8433473389355742,,,,0.8563432835820896,0.8563432835820896,,0.934640522875817,0.9012605042016807,0.5,0.9176470588235294,0.5084081885681945,0.1646855555090909,,,,30,30,47,429,0.285,0.4431237140320547,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD1_MovementPain,POD1_MovementPain,Class 0 (0-3),Class 1 (4-10),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2679,,2143,429,536,,,,,0.6466949666464524,,,,0.6007462686567164,0.6007462686567164,,0.13452914798206278,0.5882352941176471,0.6020618556701031,0.218978102189781,0.9166039145353567,0.3387266301244929,,,,292,193,21,30,0.635,0.5381026475054047,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD1_NauseaVomiting,POD1_NauseaVomiting,Class 0 (0-1),Class 1 (2-3),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2680,,2144,429,536,,,,,0.6831730769230769,,,,0.9272388059701493,0.9272388059701493,,0.12903225806451613,0.25,0.948076923076923,0.1702127659574468,0.2978734069751615,0.0837899281410731,,,,493,27,12,4,0.57,0.3906589468888287,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD1_RestPain,POD1_RestPain,Class 0 (0-3),Class 1 (4-10),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2679,,2143,428,536,,,,,0.7628626163108921,,,,0.9626865671641791,0.9626865671641791,,0.25,0.21428571428571427,0.9827586206896551,0.23076923076923075,0.5989220277878753,0.21041498823342852,,,,513,9,11,3,0.8899999999999999,0.566809281123995,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD1_SedationScore,POD1_SedationScore,Class 0 (1-2),Class 1 (3-5),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2679,,2143,429,536,,,,,0.864030131826742,,,,0.9888059701492538,0.9888059701492538,,0.0,0.0,0.9981167608286252,0.0,0.08846019495765425,0.02210889727817263,,,,530,1,5,0,0.7699999999999999,0.1558639435909795,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD2_ActivityStatus,POD2_ActivityStatus,Class 0 (1-2),Class 1 (3-4),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2667,,2133,427,534,,,,,0.8345372287401273,,,,0.7434456928838952,0.7434456928838952,,0.9227642276422764,0.6579710144927536,0.8994708994708994,0.7681895093062606,0.5172074389825942,0.16578237369504864,,,,170,19,118,227,0.6499999999999999,0.4408862003886716,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD2_MovementPain,POD2_MovementPain,Class 0 (0-3),Class 1 (4-10),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2667,,2134,427,533,,,,,0.5724171539961014,,,,0.8724202626641651,0.8724202626641651,,0.07142857142857142,0.2,0.898635477582846,0.10526315789473682,0.7269133716336593,0.2579504081080236,,,,461,52,16,4,0.7899999999999999,0.5520153148110001,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD2_NauseaVomiting,POD2_NauseaVomiting,Class 0 (0-1),Class 1 (2-3),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2667,,2134,426,533,,,,,0.7098484848484848,,,,0.9662288930581614,0.9662288930581614,,0.0,0.0,0.9753787878787878,0.0,0.13276237963538956,0.03302501987260553,,,,515,13,5,0,0.59,0.1689210429851964,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD2_RestPain,POD2_RestPain,Class 0 (0-3),Class 1 (4-10),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2666,,2133,426,533,,,,,0.6039697542533081,,,,0.9849906191369606,0.9849906191369606,,0.0,0.0,0.9924385633270322,0.0,0.25594334954544573,0.07062075396004278,,,,525,4,4,0,0.9299999999999999,0.2508993489957296,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD2_SedationScore,POD2_SedationScore,Class 0 (1-2),Class 1 (3-5),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2667,,2133,426,534,,,,,0.5648496240601504,,,,0.9887640449438202,0.9887640449438202,,0.16666666666666666,0.5,0.9906015037593985,0.25,0.06070540018819392,0.007656153549652731,,,,527,5,1,1,0.42999999999999994,0.041577329117919185,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD3_ActivityStatus,POD3_ActivityStatus,Class 0 (1-2),Class 1 (3-4),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2518,,2014,403,504,,,,,0.8590840781460096,,,,0.7817460317460317,0.7817460317460317,,0.8597285067873304,0.7063197026022305,0.8680851063829788,0.7755102040816326,0.4701811075911598,0.14704273660822387,,,,204,31,79,190,0.6499999999999999,0.4700880612982177,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD3_MovementPain,POD3_MovementPain,Class 0 (0-3),Class 1 (4-10),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2519,,2015,403,504,,,,,0.7048260381593715,,,,0.8075396825396826,0.8075396825396826,,0.021739130434782608,0.2222222222222222,0.8181818181818182,0.039603960396039604,0.4669899098509686,0.13858932383050163,,,,405,90,7,2,0.5349999999999999,0.40767342197719086,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD3_NauseaVomiting,POD3_NauseaVomiting,Class 0 (0-1),Class 1 (2-3),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2516,,2013,402,503,,,,,0.6706586826347305,,,,0.9900596421471173,0.9900596421471173,,0.0,0.0,0.9940119760479041,0.0,0.07239875485199793,0.016394173722360784,,,,498,3,2,0,0.8699999999999999,0.03221943233117095,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD3_RestPain,POD3_RestPain,Class 0 (0-3),Class 1 (4-10),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2520,,2016,403,504,,,,,0.5296074517631404,,,,0.9861111111111112,0.9861111111111112,,0.0,0.0,0.9920159680638723,0.0,0.14532772673451283,0.0394338803200175,,,,497,4,3,0,0.8949999999999999,0.12671678965814004,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,POD3_SedationScore,POD3_SedationScore,Class 0 (1-2),Class 1 (3-5),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2518,,2015,403,503,,,,,0.9840637450199203,,,,0.9860834990059643,0.9860834990059643,,0.0,0.0,0.9880478087649402,0.0,0.024274513052347402,0.007295779431505811,,,,496,6,1,0,0.35999999999999993,0.01581625181489729,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,SurgeryDay_ActivityStatus,SurgeryDay_ActivityStatus,Class 0 (1-2),Class 1 (3-4),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2671,,2137,427,534,,,,,0.8497252747252747,,,,0.9157303370786517,0.9157303370786517,,0.9856850715746421,0.926923076923077,0.5,0.9554013875123886,0.3850784797352893,0.10511791152830735,,,,7,7,38,482,0.21499999999999997,0.3111692225296618,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,SurgeryDay_MovementPain,SurgeryDay_MovementPain,Class 0 (0-3),Class 1 (4-10),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2673,,2138,428,535,,,,,0.5979493122386255,,,,0.7177570093457943,0.7177570093457943,,0.24166666666666667,0.3258426966292135,0.7959641255605381,0.27751196172248804,0.9369578737976998,0.34855742538575957,,,,355,91,60,29,0.7499999999999999,0.580495942162253,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,SurgeryDay_NauseaVomiting,SurgeryDay_NauseaVomiting,Class 0 (0-1),Class 1 (2-3),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2672,,2137,428,535,,,,,0.7019747725392886,,,,0.8242990654205608,0.8242990654205608,,0.1518987341772152,0.3076923076923077,0.8649193548387096,0.2033898305084746,0.5335330169240141,0.16959926463563166,,,,429,67,27,12,0.6399999999999999,0.53164627726996,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,SurgeryDay_RestPain,SurgeryDay_RestPain,Class 0 (0-3),Class 1 (4-10),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2674,,2140,428,534,,,,,0.5657058823529412,,,,0.6647940074906367,0.6647940074906367,,0.0903954802259887,0.47058823529411764,0.678,0.15165876777251186,0.9205077831871027,0.3317345280027752,,,,339,161,18,16,0.6799999999999999,0.5803583094274606,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_raw,logistic_regression,logistic_regression,raw,,SurgeryDay_SedationScore,SurgeryDay_SedationScore,Class 0 (1-2),Class 1 (3-5),models/logistic/outputs/raw/prediction_overview_all_targets.csv,2026-04-03T05:02:55.848064+00:00,models/logistic/outputs/raw,,,2673,,2138,428,535,,,,,0.8406072106261859,,,,0.9869158878504672,0.9869158878504672,,1.0,0.125,1.0,0.2222222222222222,0.1091794072506103,0.026304398613491948,,,,527,0,7,1,0.9249999999999999,0.18112098917078623,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,logistic_tvae_cls,logistic_regression,logistic_regression,tvae_cls,,POD1_RestPain,术后第一天_静息痛,Class 0 (0-3),Class 1 (4-10),models/logistic/outputs/tvae_cls/prediction_overview_all_targets.csv,2026-05-06T13:47:11.922618+00:00,models/logistic/outputs/tvae_cls,,,2736,,2200,268,268,,,,,0.8620689655172413,0.4704337523570633,0.026119402985074626,18.010892233098996,0.8134328358208955,0.8134328358208955,0.6956759715380405,0.0784313725490196,0.5714285714285714,0.8199233716475096,0.13793103448275862,0.5240390330994417,0.18180919211271201,,,,214,47,3,4,0.63,0.41811249786163673,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_borderline_smote,mlp,mlp,borderline_smote,,POD1_RestPain,术后第一天_静息痛,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/borderline_smote/prediction_overview_all_targets.csv,2026-04-30T09:08:26.108114+00:00,models/mlp/outputs/borderline_smote,,,4708,,4172,268,268,,,,,0.8587848932676518,0.4627593673363667,0.026119402985074626,17.71707292087804,0.9589552238805971,0.9589552238805971,0.7008757525998905,0.3,0.42857142857142855,0.9731800766283525,0.3529411764705882,0.1781469109030895,0.0312839464565143,,,,254,7,4,3,0.5,0.017688739880559162,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_ctgan_cls,mlp,mlp,ctgan_cls,,POD1_RestPain,术后第一天_静息痛,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/ctgan_cls/prediction_overview_all_targets.csv,2026-05-06T13:46:55.633188+00:00,models/mlp/outputs/ctgan_cls,,,2736,,2200,268,268,,,,,0.8166392993979201,0.23703558968587943,0.026119402985074626,9.075076862259385,0.9514925373134329,0.9514925373134329,0.6970443349753694,0.25,0.42857142857142855,0.9655172413793104,0.3157894736842105,0.29802674643810617,0.043651461329148544,,,,252,9,4,3,0.5,0.018089753077273348,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,POD1_MovementPain,POD1_MovementPain,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2679,,2149,429,537,,,,,0.6242543990456307,,,,0.405607476635514,0.405607476635514,,0.12571428571428572,0.7857142857142857,0.36116910229645094,0.2167487684729064,0.7516927773146168,0.2780115692460138,,,,173,306,12,44,0.5,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,POD1_NauseaVomiting,POD1_NauseaVomiting,Class 0 (0-1),Class 1 (2-3),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2680,,2149,429,537,,,,,0.7194831689901394,,,,0.7798507462686567,0.7798507462686567,,0.07563025210084033,0.5294117647058824,0.7880539499036608,0.1323529411764706,0.5135463054871383,0.1683164636872089,,,,409,110,8,9,0.5,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,POD1_RestPain,POD1_RestPain,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2679,,2149,429,537,,,,,0.5459918332258757,,,,0.8336448598130841,0.8336448598130841,,0.06172839506172839,0.2777777777777778,0.8529980657640233,0.10101010101010101,0.47689715495979307,0.1501466909397174,,,,441,76,13,5,0.5,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,POD1_SedationScore,POD1_SedationScore,Class 0 (1-2),Class 1 (3-5),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2679,,2149,430,537,,,,,0.8061797752808989,,,,0.957089552238806,0.957089552238806,,0.043478260869565216,0.5,0.9588014981273408,0.08,0.2985099972409881,0.07588598885285121,,,,512,22,1,1,0.5,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,POD2_MovementPain,POD2_MovementPain,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2667,,2149,427,537,,,,,0.64150390625,,,,0.5977443609022557,0.5977443609022557,,0.05909090909090909,0.65,0.595703125,0.10833333333333332,0.5742023717997716,0.194423772910849,,,,305,207,7,13,0.45,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,POD2_NauseaVomiting,POD2_NauseaVomiting,Class 0 (0-1),Class 1 (2-3),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2667,,2149,427,537,,,,,0.6527777777777778,,,,0.9101123595505618,0.9101123595505618,,0.0,0.0,0.9204545454545454,0.0,0.32353737980836667,0.08639585340541087,,,,486,42,6,0,0.45,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,POD2_RestPain,POD2_RestPain,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2666,,2149,427,537,,,,,0.629277566539924,,,,0.9642184557438794,0.9642184557438794,,0.0,0.0,0.973384030418251,0.0,0.2979130525352907,0.07230920857694262,,,,512,14,5,0,0.45,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,POD2_SedationScore,POD2_SedationScore,Class 0 (1-2),Class 1 (3-5),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2667,,2149,427,537,,,,,0.5836466165413534,,,,0.9812734082397003,0.9812734082397003,,0.0,0.0,0.9849624060150376,0.0,0.18884007781456183,0.03701874674852597,,,,524,8,2,0,0.45,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,POD3_MovementPain,POD3_MovementPain,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2519,,2149,407,537,,,,,0.8246666666666667,,,,0.6798418972332015,0.6798418972332015,,0.030120481927710843,0.8333333333333334,0.678,0.05813953488372092,0.4600115784628797,0.14122036551112435,,,,339,161,1,5,0.4,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,POD3_NauseaVomiting,POD3_NauseaVomiting,Class 0 (0-1),Class 1 (2-3),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2516,,2149,406,537,,,,,,,,,0.9467455621301775,0.9467455621301775,,0.0,0.0,0.9467455621301775,0.0,0.224575278764691,0.04932645201714304,,,,480,27,0,0,0.4,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,POD3_RestPain,POD3_RestPain,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2520,,2149,407,537,,,,,0.7554671968190855,,,,0.9487179487179487,0.9487179487179487,,0.041666666666666664,0.25,0.9542743538767395,0.07142857142857142,0.23880573545515232,0.05352036430281055,,,,480,23,3,1,0.4,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,POD3_SedationScore,POD3_SedationScore,Class 0 (1-2),Class 1 (3-5),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2518,,2149,406,537,,,,,0.12055335968379446,,,,0.9861932938856016,0.9861932938856016,,0.0,0.0,0.9881422924901185,0.0,0.16376236367614197,0.030134819630921572,,,,500,6,1,0,0.4,0.039654804965848,,,,,,,,,,,,
